text	label
first last : product first mp3 player bought ha turned buying anything creative . others mentioned headphone jack break quite easily , rough use , break . barely thing month started giving problem , used go home work . guess people flock ipod , cause may able replace battery damn sturdy . piece junk	0
lacking file format support : player support mp3 wmaunfortunately , own-made music format ogg , downloaded radio recording asf format , player n't support bothand lack digital recording major drawback , unlike iriver , ha digital , necessary mesorry , zen ,	0
low sound ? : bought zen xtra 40gb yesterday , taking back today . sound awful . volume range go 25 , even eax whatever called , barely audible . n't know jack gone like say designed easy listening . good loud music . prepare listen background noise , music . thing suck . n't buy .	0
basic design flaw : forget unit work ha basic design flaw drive user crazy ! front cover ha release button allows removal front cover access removable battery . forget release button . n't need . tap lower left hand corner case cover pop open ! convenient , huh ? way ! design flaw total pain ! unit . tested two new , box unit thing . simply bad design quality testing . favor avoid unit cost unless n't mind continually closing case ha popped open .	0
headphone jack problem : headphone jack zen xtra stopped working day 40 ( 1st day 7-day cruise , le ! ) creative replace unit , n't recalled zen ? second nomad -- nomad 2.0 20gb , screen stopped working . creative refused repair unless paid $ 105 , ( silly ) bought new unit instead.never , creative !	0
possible discontinued item ? : going creative lab ? coincidence longer get nomad zen xtras ( worst name ever ) best buy 60gb nomad xtra `` sold '' likely `` discontinued '' almighty amazon.com ? hmmmmm ....	0
great mp3 player : start 10 year still ticking alone tesament well thing work . ten year ha traveled third world . include half tour iraq . ha dropped ha trough airport security time people . never reason buy ipod . honest music would rather use . reason anything like ipod iphone . think xtra far one best mp3 player made .	1
headphone jack : got 40gb jukebox zen xtra christmas . , 've month , headphone jack went . called creative said send would decide warranty . 'll take 10-15 business day decide form get . nothing hassle company . kind product go within month ?	0
steer clear creative mp3 player : love zen xtra 40gb - well least loved xtra . player great , except one major detail - shoddy quality headphone jack . fail ! get lucky still warranty . n't expect pay least $ 40 clown creative fix . think flaming , check forum .	0
solid player without `` ipod mystique '' : purchased player 4 month ago . read review wa aware pro con going . player slightly thicker capacity ipod . upside , battery user upgradeable , ipod user ca n't . main downside player software . highly recommend notmad explorer http : //www.redchairsoftware.com replacement poor creative software . upside great sound quality , great capacity , decent battery life good price . n't care looking trendy carrying ipod , take good hard look creative nomad zen player .	1
job le money ! ! ! ! : want space carry music everywhere ... device . review cover , cover included player ha window screen , need take player case , unless changing battery . usb cable included ... extra purchase . fact copy music back computer plus . button take little getting use , almost $ 200 le , deal . software easy learn , fact replace battery ease ... big plus ...	1
fan : took zen back week problems.it really fussy id3 tag , problem collection n't come _directly_ cd . fiddled around various automated tagger , never got thing working satisfaction . player crash every 3 8 hour operation frequently take 20+ minute rebuilding database track crash ( hear process made long incomplete id3 tag ) .two day ago left headphone channel started cutting , ha many reviewer . wa last straw . 'm , thinking rio karma nothing .	0
player trash ! : price look good fooled.mine also worked ok first 6 month reguardless software would transfer portion music . death unit wa fixed id3 tages get music able tranfered player , removed music library reloaded repaired lib point player play anything corectly . part track play part garbled.this true playing headphone jack usb pc still play normal . problem phone jack breaking like happens 2/3 player .	0
phone jack faulty : loved thing 2 1/2 month purchase ... phone jack working properly . disappointed . glad got 2 year replacement plan best buy . recommend protect buy product . n't think phone jack problem rare one read .	0
good price : mine month say enjoyed . pro : price ! almost half ipod would cost ! n't care look always drive size important me.sound quality wonderful , really like smart volume sound normalization . yes included earphone suck everyone replaces anyway . quickly got use interface find song/playlist etc fast enough . also liked fact save custom playlist made player computer ! con . creative software stink . horrible . redchair software make nice software allows everything would want ! front cover pop easily always mine case n't notice first day .	1
great toy ! : rca mp3 player used card . decided purchase one based review cost . 'm sorry . thing challenge wa transferring music pc cd player . searched searched finally figured . think creative need picture software quick guide people know window which.i love ability organize listen music using several option : genre , artist , etc .. transfer quickly ( using 2.0 usb hook-up ) sound great . 'm beginning play 'm looking forward finding everything . n't much larger/heavier ipod versatile ( mention whole lot le expansive ) . also like fact `` mini '' external hard drive store large file necessary .	1
break easily ha bad warrenty : warrenty device 3 month break quite quickly . cover kept popping broke creative said warrenty ran	0
junk : junk . every time nomad think file corrupt freeze . way recover plug power cord go recovery mode . happen house frozen ca n't use nomad get home . froze twice subway returned jukebox .	0
ca n't rated zero star ? : buy product -- took perfect care player still died week lousy 90 day warranty ended . nearly 4000 song went smoke . software good either driver ha trouble working sound blaster product , dumb .	0
nice portable , small gps receiver ! : unit used couple year . reason bought wa portability could use car walking . , aspect , nice . every positive normally come negative . may guess , due size unit , receiver probably powerful accurate receiver , need learn cope aspect . case receiver got confused wa city ( san francisco ) couple tall building around wa driving around windy road sierra . ha worked fine used town country . found another navigation sw think nicer performs better one came hp . ( ... ) mine mmcx .	1
junk ! ! yosemite poi according navteq : imagine. ? ? tried find point interest near yosemite . said poi found .. garmin ha mapsource far better navteq.it ha option create automatic , point-to-point route pc without need gps create multiple waypoints , route transfer device .	0
angel baby : ordered video took nearly month arrive wa shipped england . received , would n't play - . two friend try dvd make sure mine wa n't problem n't work either . wa shipped europe , think could compatible european dvd ? got elderly uncle play cameo role film disappointed n't work.is way get money back , get exchange ?	0
perfect every fisherman : beautiful helpful book experienced novice fisherman . great picture really make book user friendly . would make great gift .	1
disappointed : ca n't share enthusiasm preceeding reviewers.in opinion , book advanced fisherman , already know fishery ethic , n't care . book doe n't cover important aspect selective harvesting ( keep damage fish low possible released ) treatment fish , caught ( swift killing , keeping , cleaning ) .two third book baiting , major chaptors use life bait small fish , salamander , frog . however , author completely fails address ethical concern technique ( `` replace bait frequently . frog tire stop kicking , much le effective '' ) , technique actually forbidden country cruelty involved .	0
rubbish : 're heaven 17 fan , 're gon na disappointed ; like good techno , 're gon na disappointed . plain rubbish . one two track * might * warrant second listening , overall , cd annoying waste money . track little unity h17 dance track , sounding like two song mistakenly played together .	0
`` detox '' pretty damn good ... : 'd agreed fellow reviewer `` retox '' ( cd # 1 ) , `` detox '' make -- totally different sound .	1
many flaw mellor 'nursery knit ' : book pattern seriously flawed . attempt follow `` outdoor snuggly '' 0-3 month old baby resulted 32 inch waistline snuggly leg long arm short . addition , photo snuggly match pattern instruction . cousin used baby poncho pattern myriad similar problem . buy book !	0
fun , funky pattern : bought book buying adorable knit tiny tot knitting several item book . one made teddy , cloud pillow 70 % way kaleidoscope blanket ( decided knitting 49 square wa much like hard work adapted pattern knit one go circular needle- going well maybe square would easier ! ) . knitting friend ha also made dolly fabulous result . exception cloud pillow substituted local yarn problem . problem wa yarn quantities- cloud pillow called six ball expensive rowan yarn , wa enough two pillow . plan knit star moon blanket kitty cat jumper next . lovely book plenty fabulous pattern .	1
bought 4 . : somthing worthy remembering bought shared kid . kind book always gift life .	1
classic jazz christmas 'album ' : classic jazz christmas album -- dozen copy-cat collection . nearly wore vinyl , yet cd 'd companion , `` sound christmas '' . 'merry chirstmas baby ' sooo cool jazz . love jazz dig christmas sound , must .	1
tired ole christmas ? classic inspire ! : course , grew listening ramsey lewis collection open bedroom door parent decorated house make way magic christmas wa come~so sound christmas intimately woven fondest memory childhood . n't take word ! listen , experience piece lewis wa n't recreating old stand-bys , wa striving make expression experience christmas , thrill . listen , long season ha past , still get excited .	1
nice jazz xmas . : purchase today playing afternoon along jazz piano chrristmas boegie adair diana krall christmas album.we made playlist - jazz christmas - great alternative traditional celtic xmas music.nice .	1
ramsey best : remember recording teen year . wa good played christmas wa . great cd .	1
ericsson vehicle hands-free solution hf 7600 : bought 2 item 2 car , burn battery every time ! even burn phone , sometimes.ranieri	0
read , know fact .... : book falsified exaggerated . press attempted frighten public time wa published . voodoo also trying scare `` outsider '' criticized away wild , false story . n't believe everything read book . hoax .	0
tallant `` creative '' talent : voodoo new orleansthis old classic , interested either `` voodoo '' new orleans , probably read . however , ignore old adage taking robert tallant say grain salt ; need entire salt lick handle slim volume . colorful , exciting , ala , mostly product robert tallant fevered imagination . fact n't get wrong , completely fabricated.plenty scholar already weighed problem presented ala , also created small piece creative fiction . entertaining , although occasionally offensive . mostly , taken seriously.eoghan ballard ( ph.d. folklore . university pennsylvania 2005 )	0
lousy book ! : searched find book specifically voodoo new orleans , unfortunately wa could find ... 240ish page still n't even made yet . though interesting fact , think poorly written -- 50 year old ! would like see updated version better read . maybe write !	0
old silly : strictly tourist rag . n't waste time . looking basic introduction voodoo , try laennec hurbon voodoo : search spirit ; voodoo & hoodoo jim haskins ; sallie anne glassman vodou vision ; leah gordon book vodou even complete idiot guide voodoo .	0
want know new orleans voodoo , avoid rag : interested reading bunch ignorant , bigoted stereo type , mean buy book.robert tallant wa writer bother fact spewing hatred racism.his depiction new orleans voodoo practitioner dead wrong.if want read new orleans voodoo , try voodoo queen : spirited life marie laveau martha ward .	0
technical complex : book detailed , technical complex . 're seriously considering exploring photogravure technique copper , book must . tell everything ever need complicated step process . however , historical contemporary photogravure reproduction book get four star rating reviewer . seriously considering photogravure process one would like explore , recommend starting solar plate rather copper . much le complicated toxic . good resource `` printmaking sun '' ( 2001 ) dan welden , inventor method .	1
m. mead : everyons read m. mead research . research explains many issue remain current topic contention .	1
fascinating look economics , still seen legendary : fascinating look world developing growing economy emphasis lcd inverted `` u '' shaped curve economic growth . although written 1954 work seen seminal study field developmental economics wa key factor securing w. arthur lewis knighthood 1963 , nobel prize economics 1979 .	1
pretty good : set-up wa little weird random writing wa excellent . wa fun read .	1
happens square come quarter ? : wow ! like transplanted someone kansa epitone hip city . sweat , sip hurricane . funk ! city described passerby . might know name , know place , ai n't experienced thang . got ta step coke cap little soft shoe . got ta bar hop , swipe brow hanky smoky club jazz thing hotter weather . got ta suck neck crawldaddy , eat rice bean laundry day . city great storyteller , ai n't one !	0
important book : powerful book . written clear engaging style . important people know human right abuse going sudan . mr. bok story doe meaningful moving way .	1
must read anyone interested sudan : found book enlightening knowing anything current sitaution sudan bit piece news . finished book almost one sitting could n't . knew slavery sudan , human face story put .	1
great read ! ! ! ! : show story one man make difference . good read life slave . something alien lot people . book draw start wont want put .	1
slavery still exists : excellent book . 've read page . wa touched mr bok description childhood slave . year ago 'd heard sudan problem ; reading book little idea problem general slavery particular . strongly recommend book .	1
great stuff behind ridiculous title . : make past ridiculous first minute opening title screen `` spooky '' effect fan footage , documentary chock full great stuff . brian wilson fan , highly recommend . although appears trying tie something together dennis wilson manson , doe n't work doe n't go anywhere . cut two short . wilson/beach boy aspect interview brian great , however . recommend reason .	1
pretty good documentary : overall , documentary wa pretty cool . however , 99 % beach boy clip prior documentary , american family '85 . included clip dennis singing manson song never learnt love ( aka cease exist ) . especially since title movie beach boy & satan . cool footage interview dick dale dean torrence chantays . also kim fowley wa cool .	1
beach boy satan : totally enjoyable movie . brian wilson fan see movie .	1
great group : one dvd beach boy fan dvd collection.and ever wonder clean cut band got ever involed like charles manson dvd like beach boy music get dvd cause everything want know.so buy copy enjoy.rondall bank	1
piece junk ! : recently , went bought cd player , wa going geta ... sony one ended one instead cuz ' wa cheap u know ? well , one bought n't even antiskip protection ! skip whenever go eat battery like crazy ! wasted 10 battery within month . piece junk ! n't think product differs either recommend buying get better product . fact , going get new cd player kos think better . worth time , cd player ugly !	0
n't buy one ! : purchased product month ago broken already . wa used desk ear phone wa n't moved , bounced anything would expect personal player withstand.it skipped slightest bump went battery like crazy.i different cd player would recommend anyone .	0
okay : okay player . never skipping problem . music played pretty good . rate okay .	1
great : kos best . recently bought newest model trashed one . n't bother buying , good price-bad deal ! buy new one ! recommended manufactors : kos aiwa sony	0
n't buy : ok , people , say thing sux . price may low , thing plain crappy . though cd player supposed play music ...	0
somewhat crappy : course ca n't expect ps2 experience translate psp . gameplay entirely different , even gamebreakers . would make great way pas time long flight ride mini-games .	0
game ha : though series nba street never seems change , game self real fun . come packed feature regular game street ball . also story mode also unlock stage regular game street ball . create character choose stats . something strange , bad way , trick like handstand . many team player choose kobe bryant . includes mini-games arcade shootout shot blocker . also ha really cool music track variety sport announcer . really good game keep entertained hour . a++++++++++++ recommend !	1
great graphic gameplay bad controling : read review thought game wa going amazing one mentioned game ha bad controling . problem . go shot press `` '' button player go let go take half second player let go ball really shot control . game like many basketball game let go button shoot . game ha 2 week stopped playing game first day got lame boaring dont alot control players.there problem game . player really dont look like actuall player play like eather . would highely reccomend get game would suggest `` nba '' another great sport game like `` fifa '' .	0
worth money : called product lemon vaseline . scent nice , almost n't scrub ; got granulated sugar among sea greasy pommade . leaf skin sticky doe wash . buy product 're expecting actual exfoliator !	0
greasy grapefruit ! : sugar oil mix explosive citrus fragrance . yes , skin feel softer , worth . wash soap water , clean tub got would n't fall . take shower spray oil spray - messy stinky , certainly slippery !	0
good quality , hard-to-see marking : fan heater oscillate , controlled foot switch ( i.e. , foot switch doe n't turn heater ) . tilt heater , , much . overall , heater feel cheaply made soemtimes doe n't work ; unplug replug make go again.the marking two knob ( left power/fan level , right thermostat ) * * hard see ; almost non-existent . stupid design decision.i would n't buy heater despite low price good safety feature .	0
value issue : yes , n't best space heater ever owned , ha unique shape doe n't gather bunch dust , like past heater , ca n't beat price performance .	1
thing suck : heat ( btu ) rating false , ( oppinion ) , doesnt put heat ( relivently speeking ) tip feature ha prevented unit opperating several time 3 hour since recieved .. furthermore .. never purchace heater made plastic .. think .. plastic melt metal doesnt ( advertised tempurature ) fan speed would equate gentle breeze . heat output far , far , would expected based advertisement .. basically oppinion product worthless purchase unless trying heat refrogerator box sized space 5 degrese 70 degree enviroment .. look elsewhere heating need .	0
telemann : sinfonia spirituosa ; string concerto : telemann : sinfonia spirituosa ; string concerto recording direction reinhard geoebel leading musica antiqua köln deutsche grammophon gmbh recording 2002. contains well-written essay entitled `` georg phillip tellemann : musician abreast time '' written richard goebel translated english richard evidon . performance musica antiqua köln nothing short splendid thorougly enjoy recording . highly recommended . 5/5 .	1
better expected : read unfavorable review , saw low price figured wa dog . thoroughly enjoyed , although cover totaly misleading . keep guessing end .	1
hospital stay stressful ... : hospital stay stressful , specifically toddler . grand-daughter wa major surgery book aided comforting . eliminated unknown factor 1st time hospital stay .	1
simple view complex subject : reaching light take simple approach complex subject . emilie rose certainly researched ritual abuse well known abuse one year prior writing book . opinion take year therapy intensive work fully understand damage done path healing deep problem within . therapist ha worked ritual abuse victim year would get anything book . neither would anyone ha hellhole beyond initial discovery stage . advice skip book .	0
facts/the fiction : 'm sorry , seen overwhelming evidence support fact almost `` ritual abuse '' case indeed caused mass hysteria community pressure . many individual community forced appear `` weak , '' jumped neighborhood bandwagon accuse , accuse , accuse.nothing horrifying thought child peril ... fear sadly caused lot irreversible damage many innocent people life cases.from salem witch trial senator mccarthy insanity mess , seems every often civilized world go mad . learn ... reading wrongheaded book .	0
'm sorry , ... : ... 've seen much damage come trumped-up ritual abuse hysteria '80s/'90s . thank god ( yes , 'm christian ) , mostly-imagined phenomenon longer `` happening . '' book , well-intentioned , based reality .	0
work fiction : extremely important realize essentially evidence satanic ritual abuse ( sra ) come memory created recovered memory therapy ( rmt ) . rmt ha shown generate mostly false image : image feel like real memory , event never happened . also important realize multiple personality disorder ha rejected almost therapist . book feed victim culture 1980s 1990s . thus dangerous victim recovered memory therapy probably delay recovery . many book available contain realistic assessment ritual abuse : k. letcham & e. loftus , `` myth repressed memory. '' r . ofshe & e. watters , `` making monsters. '' . pendergrast , `` victim memory . ''	0
welcome da marketplace ! : 1985 album bunny wailer mean , best work . honor go `` blackheart man '' . `` marketplace '' doe contain fine pop-reggae tune stay reggae , electric city , jump jump . plus album cover great ! recommened picking find copy .	1
lost innocense , found hope heartbreak : book tug heartstrings . found turning page feeling author pain , joy sadness.this unique style writing , maybe would worked well novel , author told way felt , poetry work conveying wanted say ! recommend anyone ha similiar situation hope help understand , maybe help resolve past.the side book would liked read . 97 page actual poetry , author word , found profound . maybe author next book longer . look forward reading work .	1
la mejor película de moore : mi juicio , esta e la mejor comedia de dudley moore.el reparto e excelente.realmente la recomiendo .	1
software doe n't work ! : computer literate . software provided use product . tried download driver computer could recognize camera luck . identical mini camera like one packaged different name . n't buy one .	0
ida b. well : woman courage : wa eager see video outstanding woman , wa unhappy product . dull . two item included video , part well consisted person reading book . get book biography instead product -- waste money .	0
best salsa : best sauce could ever put table use cooking anything , brings costarican spirit meal !	1
outdated : 1 ) problem book outdated . ( grammar section buy cliff longman ) 2 ) problem book le difficult real exam.3 ) problem book arranged boring manner.4 ) cd-rom listening . ( computer practice buy delta key toefl test cd , ha 10 test cambridge preparation toefl test , ha 7 test . book cd-rom simulated cbt . ) 5 ) essay section fair . ( best essay section buy cambridge preparation toefl test ) generally , one book preparation toefl . likely need combination them.for instance , ) delta practice reading . moreover , may wish buy delta cd rom without book cassets practice ; b ) cliff longman grammar ; c ) cambridge essay practice.good luck !	0
good example helpful hint : bought book failed get score needed toefl exam , helped lot second time test . best part cd-rom ha 4 complete test practice like real computer based toefl test . help get mood test prepared take real test . one thing enhanced book . review hint `` writing test part '' enough . essay example . , book buy planning pay one book prepare toefl	1
cd software ! ! ! ! ! : turn book come audio cd ! go figure : toelf mainly take cbt form	0
perfect review book , textbook . : know english well need review important detail , book need buy . cover small rule , important toefl , doe tell much , example , sequence tenses.in word , book help improve score , teach english beginner.for , important part book wa structur review . really helped ! listening part show level difficulty toefl , reading much easier test . understand reading level difficulty practise test would recommend toefl test preparation kit .	1
wrong cd-rom : buy book ( 10th edition ) , buy one cd-rom . right one ( 9th ) . book cd-rom wrong one . correct one come october . want buy book take one cr-rom , 're going waste money ! !	0
second-best resource : book second-best book toefl educational testing service ' ( ets ) toefl book .	1
cd wa missing : dont find cd inside book . wa really matter disgrace cd wa missing shifting . wa going purchase wa mentioned cd available wa missing	0
general , good book : took toefl test morning say book wa useful . n't received official grade yet note 215 265 , given fact 've studied two hour day one month ... definitely book helped lot improve grammar , also believe example organized boring fashion . practice test listening section really good , reading section ... advice : read ! read ! read ! matter much time spend vocabulary , find word n't know .	1
humor male incompetent birth process : general , little appreciation humor based male parental incompetence . furthermore , ... little time humor based female mechanical incompetence . theme book male incompetence come pregnancy birth . many cartoon men nincompoop delivery room , helpful thing fainting , getting sick looking placenta forth . ... cartoon baby womb bit humorous , overall find collection joke funny .	0
terrible : could n't even finish . kept reading thinking , `` point story ? '' found boring time disgusting others . definitely one worst book 've ever read .	0
favorite book - ever ! : vindication really treasure - big red ruby novel penetrates important history witha raw heart fierce intelligence . wow .	1
horrible : 'd given book zero star , option . sherwood writing style crude best , sentence making little sense . writing flow poorly ( ) , metaphor worst 've seen . dialogue boring simplistic . also agree reviewer said book unnecessarily vulgar many place . one worst book 've read long .	0
loved book : read several review book already , feel say book ha already said . loved book , found quite page turner .	1
amazing result : wa recommended friend mine doctor . 'm usually skeptical herbal treatment , since recommendation came regular medical doctor , decided give try . blown away result . product 18 month , cholesterol ha dropped 252 192. made significant change diet . , taking two capsule day instead recommended dosage four per day . 've read big pharmaceutical campaigning require product sold prescription . pray never happens .	1
better pharmaceutical statin : tolerate pharmaceutical statin product give excellent result without side effect , using many year .	1
laugh : junk really stink ( literally , smell horrible ) ! ! 've used better product attractants trigger response female . 've insulted female job using alter ego told thing like `` world new cologne 're wearing , doe n't smell good '' . told wife wa wearing new type `` shave '' hate much promise wear bed . n't believe hype alter ego , far far far better pheromone . apparent tried give masculine tone , went far .	0
got wrong product answer mail : ordered alter ego men got alter ego woman . followed procedure given web complain ask return , get answer .	0
simply best ! : book date back civil war era . wa fashion source woman turned current information wear . ever wondered really wore , wore would suggest look book answer . typically book full year bound together . month color fashion plate featuring current wardrobe fashion . also music , poem , short story , knitting crochet pattern , health tip cooking hint . provide valuable insight era . civil war reenactor better source accurate information , fan american history , book outstanding source .	1
case doe n't fit phone properly : case n't fit properly - window obstructed rightmost side display . could shift , would always shift back . n't know way ( maybe got bad one ? ) , n't want buy another one find .	0
hear ... hear ? : averall construction good placement hole leave lot desired . change position easily constantly cover , already way small , hole speak . would dissapointed would paid original asking price $ ... belt clip feature good .	0
good fit & function : cover fit reasonably well , slight shifting . doe obstruct control , display , mouthpiece earpiece . really like clip back . 'm pretty satisfied overall .	1
helpful advice lds author ! : highly recommend book would given five star except fact wa small typo two -- fault author , excellent writers.although book state lds writer want break lds market , advice given applies national market publishing many cases.i purchased book beginning writing career , knew nothing get work published , learned extensively . 'd recommend anyone interested work published . information run gamut write query letter handling rejection . thanks part `` publising secret , '' co-author , nichole giles , book lds humor released fall 2009 . [ .... ]	1
miracle : okay , wa last album purchased listening 4 album evergrey . say record ha something , ha completely different atmosphere . many song record powerful meaning music , listening atleast 20 time enough . preacher voice background couple song defenitely touch soul way other.5 thump ! ! !	1
great book , get paper version wait : book look like great resource veganized 'authentic ' italian . excited try recipe . however , kindle version strange often slightly order .	1
best cookery book ! : book buy vegan vegetarian friend family member . easy read use ... ha great recipe handy hint novel layout - best part everything taste delicious ! vegan recipe might healthy always tasty 'original ' book ! bryanna book filled recipe ranging basic cooking instruction exotic dessert ... yummy relatively easy make.as added bonus , bryanna give list mail order resource sometimes hard find item - especially valuable like live rural area without easy access health stores.if buy one recipe book christmas season , one get ! could give six star would !	1
favorite vegan cookbook ! : 've vegan 4 year , 've cooking meal 2 3. 've spent $ 100 shelf full vegan cookbook . one best . cookbook ha recipe make food outright better anything ate went vegan ! ever since started making vegan pizza , absolutely stopped missing greasy thing 'd getting delivered , pasta recipe best 've ever had.the problem book recipe take prepare . 're big fan cooking , probably n't book . 're glad spend hour kitchen making meal want great vegan food , book must !	1
best series : first rate beautifull compilation , every selection winner . one personal favorties . great music great soundinf . ella `` spring really hang '' wa , revelation . artist best work .	1
horrible . : first dvd since bought first dance hoop year ago , figured would give second one try . dvd horrible ! picture sound quality suck . picture grainy sound . could made better dvd backyard small camera . over-priced could fit much one dvd . dissapointed hoopnotica would put low quality product .	0
cheap ! : n't able watch much dvd wo n't play normal ( otherwise functioning ) dvd player . play computer dvd player , without sound . dvd play fine laptop , screen conducive practicing front . dvd doe play friend dvd player reason . also , bought volume 1 2 short , seems obvious could put lesson one dvd . guess knew could make money making u buy .	0
good instruction : mentioned review actual quality video visuals great n't find way problem content wa great . basic move covered broken helpful way includes several tip may getting specific move try correct it.i got video trick instruction also really enjoyed work section . definitely trying higher level video next .	1
book finding : wonderful book discovered junior high . several year later bought copy novel ha become one treasured read every year . central character ( indeed , practically character book ) grows much experience remember life change long put book . always , great fast-moving , realistic storytelling harry mazer .	1
enormous disappointment : fan costello frisell , wa pleased see record come - long tradition jazz play around pop song , thought wa exceptional idea choose great costello/bacharach album.the result terrible , however . yeah , everyone playing note nicely , merely rote exceedingly pallid , mainly instrumental verions original , first album full much passion spontaneity . imagination inspiration , sense even attempt make music . seems inexplicable one involved project could hear dull lifeless wa . personal level , billy drewes taste perhaps never acquire . n't waste money , awful record .	0
all-round disappointment : 'm big fan costello , big fan bacharach , deep dead blue , became fan frisell . combination seemed good true , actually , wa looking forward hearing one piece saved listening long car journey.sadly , sweetest punch much le sum parts.i understand bill recorded without hearing elvis & burt finished album . wish 'd waited used inspiration , sweetest punch neither sweet punchy . instead passionless , routine flat . moreover dull compare rich , elegant , touching soundscapes painted memory.i surprised someone much creative control output , elvis n't take bill aside suggest re-mixing re-recording simply releasing.sad really .	0
.... .... : ... something strange sound album , though musician slightly tune played tape recorder going little bit usual speed ? effect particularly noticeable `` toledo '' .i loved `` painted memory '' - think song fantastic . version n't detract , , couple exception ( e.g `` painted memory '' , sung cassandra wilson ) n't add much original album either . hoped cd would jazzy improvisational . bacharach costello provided great chord jazz musos play around . instead instrumentation dull arrangement unadventurous . particularly bad `` god give strength '' , recording amazing .	0
1 bag : > : assumed 3 item picture wa wa buying , 1 , gon na one ?	0
wife love : wife thoroughly enjoyed dvd , saved fact get ticket concert !	1
extermely dissapointed : like tina much . wa extrememly dissapointed dts version dvd . ear , sound quality wa plain best . see dts , expect something special . want able say , wow ! let tremendously . compared `` hell freeze '' rank 2 generous . way priced ! played never urge play !	0
live concert : bought dvd strength tape concert broadcast showtime 90 . thought concert cable ace award wa good . could n't wait see dvd version heard first vocal come could n't believe overdubbed new vocal original . wa one best concert video ever seen heard wa ruined someone thought could improve perfection . n't waste money 've seen original .	0
cryin ' shame .... : love tina . music epitome energizing soul-rock . looked forward dts version concert . put , sat back , 5 minute concert wa becoming agitated great show . music wa great , 30 minute wa going nut . dawned : camera work absolutely worst . horrible . detracts concert . never stop moving . never stop fading & . jump one angle another . change every second never stop whole concert . bunch high school kid could done better . hope find another tina concert worth buying amsterdam concert wa waste money . cryin ' shame .	0
great performance : wa great performance . tina superb back musician . production great dts sound outstanding . wo n't go wrong one .	1
simply best concert ! : wish could give 5 star . concert tour wa tina best concert . almost buy video . recevied , surprise , dvd ha four extra song video . song `` wildest dream '' `` let stay together '' `` something beautiful remains '' `` better good '' anyone caught tina tour , chance `` complete '' concert ever !	1
best concert video ! ! ! ! ! : best concert video ever . great show great music ! tina turner show still get better every time tour ! perfect dvd picture dts sound .	1
tina turner concert : love , love , love . exercise dvd , 30-35 minute time . music great , tina course great . best exercise workout ever scenery fine , fine , fine . thanks make dvd possible ! ! !	1
flawed interesting fiction russian america : ca n't help think book would far better non-fiction piece . character really absorbing , feel narrator ha much say experience kayaking canoeing northwest coast sitka oregon fiction format allows . description sea land really amazing make absolutely worth reading . however , bit sympathy reviewer said wa boring plot gripping summary would suggest ( 4 men escape novo-arkhangelsk , sitka , order eventually return sweden ) . man nature story , suppose found nature part much interesting men.a non-fiction reflection retracing journey interwoven author thought probably would much gripping.still , worth reading nonetheless .	1
page turner : ivan doag ha captured attention . reading great adventure story , intend order book written author . ability create dialogue tell fascinating tale remarkable . wish sequel .	1
indelible impact : sea runner etch coastline british columbia mind . awesome tale .	1
big word used big word sake : read ivan doig book found immensely interesting phrasing vocabulary book awkward . description would better author tried use big word made voice book seem pretentious . read book club hard time getting . sad thing story wa interesting character . wa awkward book read . definitely wa page turner . n't think shall ever read anything else doig disappointment reading others .	0
book boring : sure bit funny , touch cause swede , seriously good book . rough seamean looking brisk sunrise . big word n't make book good.i like book , im giving sympathy point , get 2 star .	0
rough hewn poetry : description pacific northwest accurate beautiful . rhythm book capture frustration character make part life . felt wa sea paddling seemingly forever . kind character required make superhuman effort ? kind relationship developed disparate human pitted great odds ? doig help answer question . must reader understanding pacific northwest .	1
wild alaskan adventure : based true incident , tale escape indentured worker fish packing plant alaska 1800s hair-raising adventure . doig description trial men face unforgiving wilderness masterful vivid . humor . first , syntax wa challenging , doig succeeds giving narrative scandinavian historical flavor language . boat take startling turn , hang !	1
pile junk - save money ! : first one received sd card slot lock work . second one literally took 5 10 minute boot . returned discount jungle ( amazon seller ) said would charge 15 % restocking fee anyhow.all , would n't another sandisk mp3 even would give one free ! 'm $ 10.00 two return shipment another $ 10.00 restocking fee . nothing restock discount jungle , send piece junk back sandisk ! ! ! save headache buy something different ! google search sansa view slow start , boot , lockup.at least fm radio wa nice .... ha two star rating . 'd sure hate see well re-manufactured unit work .	0
advice potential buyer : wanted mention thing reviewer n't . player support wma format ipod doe . 8gb unit expanded 4gb microsd card . adding micro sd card , unit took 90 second start , battery life wa reduced 3 hour 30 minute ! overall , love mp3 player , would recommend go unit 16gb built-in storage think 'll need much room .	1
sandisk sansa view player mp3 player - play le two hour : advertised eight hour play time , player n't make two hour trip three four week it.now waiting get refund 've notified receive try something else , hopefully something live advertisement time .	0
cheap : 3 month thing started going hill really fast . leaving car summer day something went wrong power saver . 'd charge night next morning would dead . 'd listen 5 minute , turn , turn back would half power . recently screen broke . gave good reason get rid it.trust , keep looking .	0
overall problematic mp3 player : got player christmas immediately bad screen problem , lcd screen would freeze make thick dark line . rewind bar doe n't work either ! rewind seek bar show rewinding , 'll resume right left ! give player 2stars ease .	0
good experience : bought sansa view 8gb sold : txxhenk , satisfied product . got player , without charger , world charge player without charger . also n't receive usb cable head phone user manual . know used-good condition n't expect .	0
